,cat_id,area_m2,N,K,source,divide_id
5298,108092,34682400.036,8.5508,0.2729,calibrated,cat-108092
5299,108094,28530000.004,8.9265,0.2646,regionalized,cat-108094
5300,108097,17238599.924,9.0624,0.2527,regionalized,cat-108097
5301,108098,10969649.874,8.9462,0.2609,regionalized,cat-108098
5302,108101,8089649.802,8.6617,0.2838,regionalized,cat-108101
5303,108102,6106950.144,8.5358,0.2942,regionalized,cat-108102
5304,108103,4077899.51,8.8197,0.269,regionalized,cat-108103
5305,108104,5156549.941,9.2351,0.2376,regionalized,cat-108104
5306,108105,5163750.27,10.0,0.2142,calibrated,cat-108105
5307,108106,3322800.018,9.4392,0.2224,regionalized,cat-108106
5308,108107,4110300.67,8.7964,0.271,regionalized,cat-108107
5309,108108,3738599.437,9.9557,0.1903,regionalized,cat-108108
5310,108109,3236400.423,10.0,0.1768,regionalized,cat-108109
5311,108110,3292200.427,10.0,0.1903,calibrated,cat-108110
5312,108116,4175550.081,9.5782,0.2137,regionalized,cat-108116
5313,108117,6393150.171,8.9017,0.2634,regionalized,cat-108117
5314,108118,3726000.337,9.9199,0.1924,regionalized,cat-108118
5315,108119,3280500.472,10.0,0.1638,regionalized,cat-108119
5316,108120,9621900.193,9.6072,0.2132,regionalized,cat-108120
5317,108121,3015450.265,10.0,0.172,regionalized,cat-108121
5318,108122,7771499.833,9.2741,0.2355,regionalized,cat-108122
5319,108123,8558550.32,8.3109,0.316,regionalized,cat-108123
5320,108124,10967399.906,8.5283,0.2963,regionalized,cat-108124
5321,108125,3135600.212,10.0,0.1952,calibrated,cat-108125
5322,108126,4409549.923,9.5503,0.2156,regionalized,cat-108126
5323,108127,10823400.153,8.1837,0.329,regionalized,cat-108127
5324,108128,8250750.265,9.0085,0.2555,regionalized,cat-108128
5325,108129,3165749.973,10.0,0.133,regionalized,cat-108129
5326,108130,17567999.843,9.2426,0.2393,regionalized,cat-108130
5327,108131,22301551.035,9.5434,0.2189,regionalized,cat-108131
5328,108134,10642949.969,8.7729,0.275,regionalized,cat-108134
5329,108136,16263899.856,10.0,0.2132,calibrated,cat-108136
5330,108137,9580949.676,10.0,0.2095,calibrated,cat-108137
5331,108139,11272050.333,10.0,0.202,calibrated,cat-108139
5332,108141,17073900.369,9.2556,0.236,calibrated,cat-108141
5333,108145,6061499.946,9.2085,0.2398,regionalized,cat-108145
5334,108146,3865500.356,10.0,0.1297,regionalized,cat-108146
5335,108147,4138200.004,9.85,0.1967,regionalized,cat-108147
5336,108148,4600349.753,9.764,0.2021,regionalized,cat-108148
5337,108149,9427949.901,8.863,0.2673,regionalized,cat-108149
5338,108151,3409650.589,10.0,0.1825,regionalized,cat-108151
5339,108152,10033199.285,6.6864,0.38,calibrated,cat-108152
5340,108156,4090050.279,10.0,0.1606,regionalized,cat-108156
5341,108157,8417699.478,8.856,0.2676,regionalized,cat-108157
5342,108159,7040250.486,9.3185,0.2322,regionalized,cat-108159
5343,108160,3355199.775,9.6155,0.2109,regionalized,cat-108160
5344,108161,3312449.955,9.7244,0.204,regionalized,cat-108161
5345,108162,6027299.456,10.0,0.1903,calibrated,cat-108162
5346,108163,4079249.941,9.5827,0.2133,regionalized,cat-108163
5347,108164,3323249.469,10.0,0.1848,regionalized,cat-108164
5348,108165,3720150.887,10.0,0.1135,regionalized,cat-108165
5349,108167,5031899.87,10.0,0.198,calibrated,cat-108167
5350,108168,4310550.567,9.5594,0.215,regionalized,cat-108168
5351,108169,5786099.73,10.0,0.1742,regionalized,cat-108169
5352,108170,3371399.667,9.9805,0.1887,regionalized,cat-108170
5353,108174,10618649.914,10.0,0.2415,calibrated,cat-108174
5354,108176,3027599.685,9.0763,0.2482,regionalized,cat-108176
5355,108177,9755099.987,8.135,0.3336,regionalized,cat-108177
5356,108179,10453950.076,8.3625,0.3115,regionalized,cat-108179
5357,108181,9044999.703,9.5704,0.2663,calibrated,cat-108181
5358,108182,4286249.784,9.0329,0.2522,regionalized,cat-108182
5359,108183,3010049.212,8.3528,0.3093,regionalized,cat-108183
5360,108184,7805250.036,10.0,0.2301,calibrated,cat-108184
5361,108185,5860800.693,8.2657,0.3193,regionalized,cat-108185
5362,108186,9511650.063,8.4988,0.2986,regionalized,cat-108186
5363,108190,4593149.734,10.0,0.2008,calibrated,cat-108190
5364,108191,8821350.072,8.4118,0.3065,regionalized,cat-108191
5365,108192,4248449.689,9.0783,0.2488,regionalized,cat-108192
5366,108193,5939100.018,10.0,0.2019,calibrated,cat-108193
5367,108194,6465150.135,6.9469,0.3259,calibrated,cat-108194
5368,108196,4052249.793,9.2773,0.2341,regionalized,cat-108196
5369,108197,10013849.482,8.0509,0.3424,regionalized,cat-108197
5370,108199,2967299.609,9.7052,0.205,regionalized,cat-108199
5371,108200,3071249.312,10.0,0.2176,calibrated,cat-108200
5372,108202,6183900.104,8.311,0.3151,regionalized,cat-108202
5373,108203,4113900.545,10.0,0.1903,calibrated,cat-108203
5374,108205,11933550.94,7.8018,0.3698,regionalized,cat-108205
5375,108206,4276799.339,8.7895,0.2716,regionalized,cat-108206
5376,108210,11098349.393,5.482,0.4912,calibrated,cat-108210
5377,108212,1596150.032,9.5722,0.2124,regionalized,cat-108212
5378,108213,1625849.842,2.2805,1.9488,regionalized,cat-108213
5379,108214,4688550.094,8.3187,0.3137,regionalized,cat-108214
5380,108215,3263400.248,9.0526,0.2502,regionalized,cat-108215
5381,108217,4347450.247,8.0436,0.3408,regionalized,cat-108217
5382,108218,4379850.193,8.3258,0.3127,regionalized,cat-108218
5383,108219,3981599.249,10.0,0.1851,calibrated,cat-108219
5384,108222,1920600.549,10.0,0.1827,calibrated,cat-108222
5385,108229,4879350.032,8.5028,0.2966,regionalized,cat-108229
5386,108230,10287449.438,10.0,0.2075,calibrated,cat-108230
5387,108234,4240350.297,9.6445,0.2094,regionalized,cat-108234
5388,108235,8422200.076,10.0,0.1937,calibrated,cat-108235
5389,108236,3069449.888,9.6977,0.2055,regionalized,cat-108236
5390,108237,3647700.378,9.3831,0.2264,regionalized,cat-108237
5391,108238,792000.374,6.5202,0.5336,regionalized,cat-108238
5392,108239,5552099.982,10.0,0.1903,calibrated,cat-108239
5393,108240,2412899.91,9.8708,0.1946,regionalized,cat-108240
5394,108241,4434749.771,9.11,0.2464,regionalized,cat-108241
5395,108242,9226349.248,8.2117,0.3258,regionalized,cat-108242
5396,108243,5340150.198,8.7787,0.273,regionalized,cat-108243
5397,108245,4026149.91,8.8546,0.2662,regionalized,cat-108245
5398,108246,3411899.6,10.0,0.1874,calibrated,cat-108246
5399,108247,7637850.441,10.0,0.2113,calibrated,cat-108247
5400,108248,3364649.91,8.9921,0.2549,regionalized,cat-108248
5401,108249,12891149.717,7.8658,0.3629,regionalized,cat-108249
5402,108250,11062799.672,8.1572,0.3317,regionalized,cat-108250
5403,108252,2865599.672,9.2281,0.2369,regionalized,cat-108252
5404,108253,5465250.112,10.0,0.1903,calibrated,cat-108253
5405,108254,8210250.023,6.3508,0.573,regionalized,cat-108254
5406,108255,4307849.784,8.2013,0.3248,regionalized,cat-108255
5407,108256,9487800.122,8.1175,0.3353,regionalized,cat-108256
5408,108262,540900.198,10.0,0.179,calibrated,cat-108262
5409,108264,942299.649,10.0,0.179,calibrated,cat-108264
5410,108266,3909150.36,8.5823,0.2891,regionalized,cat-108266
5411,108267,1503900.297,10.0,0.1797,calibrated,cat-108267
5412,108269,5240699.581,10.0,0.2146,calibrated,cat-108269
5413,108273,1705050.189,10.0,0.1794,calibrated,cat-108273
5414,108275,4739399.523,9.5141,0.2181,regionalized,cat-108275
5415,108276,10271700.697,8.2823,0.3191,regionalized,cat-108276
5416,108277,4544549.734,8.7531,0.2748,regionalized,cat-108277
5417,108278,2363849.865,9.248,0.2351,regionalized,cat-108278
5418,108279,4803749.869,9.3256,0.231,regionalized,cat-108279
5419,108280,7247699.82,8.5671,0.2918,regionalized,cat-108280
5420,108281,7141500.067,8.2181,0.3245,regionalized,cat-108281
5421,108282,4590450.004,9.216,0.2387,regionalized,cat-108282
5422,108285,3555899.811,10.0,0.1888,calibrated,cat-108285
5423,108286,4553549.919,8.9285,0.2605,regionalized,cat-108286
5424,108287,3385800.527,8.6171,0.2857,regionalized,cat-108287
5425,108288,4847850.634,8.5957,0.2884,regionalized,cat-108288
5426,108289,4047750.018,8.8869,0.2636,regionalized,cat-108289
5427,108290,7032600.531,6.2367,0.5924,regionalized,cat-108290
5428,108291,2368799.361,10.0,0.1855,calibrated,cat-108291
5429,108293,7043399.883,6.9289,0.4801,regionalized,cat-108293
5430,108294,2348100.261,10.0,0.1855,calibrated,cat-108294
5431,108296,4986450.049,10.0,0.1903,calibrated,cat-108296
5432,108298,7414200.094,7.0516,0.4627,regionalized,cat-108298
5433,108300,2572200.18,9.1306,0.2438,regionalized,cat-108300
5434,108302,6818399.617,7.1181,0.453,regionalized,cat-108302
5435,108303,11067750.126,6.5117,0.5471,regionalized,cat-108303
5436,108304,9853650.027,8.115,0.3357,regionalized,cat-108304
5437,108306,7667999.474,7.934,0.3539,regionalized,cat-108306
5438,108307,7176600.121,6.2373,0.5922,regionalized,cat-108307
5439,108308,6427349.716,5.8724,0.6612,regionalized,cat-108308
5440,108309,11529899.604,4.1536,1.1202,regionalized,cat-108309
5441,108310,10490850.715,7.7073,0.3802,regionalized,cat-108310
5442,108312,2453850.373,9.7755,0.2003,regionalized,cat-108312
5443,108313,3199499.581,9.3609,0.2277,regionalized,cat-108313
5444,108314,2383649.982,10.0,0.1397,regionalized,cat-108314
5445,108316,786150.099,10.0,0.1622,regionalized,cat-108316
5446,108317,4170599.761,7.4254,0.4109,regionalized,cat-108317
5447,108318,4337550.0,7.9452,0.3511,regionalized,cat-108318
5448,108320,2439899.829,8.5926,0.287,regionalized,cat-108320
5449,108330,8197649.937,7.3714,0.4201,regionalized,cat-108330
5450,108331,9349199.883,7.2364,0.4382,regionalized,cat-108331
5451,108336,3306600.504,9.4381,0.2225,regionalized,cat-108336
5452,108337,2693250.499,8.7961,0.2701,regionalized,cat-108337
5453,108338,4377150.342,8.8261,0.2686,regionalized,cat-108338
5454,108340,1450350.113,9.6717,0.2059,regionalized,cat-108340
5455,108341,3374549.753,8.5369,0.2927,regionalized,cat-108341
5456,108343,2914199.631,8.8818,0.2633,regionalized,cat-108343
5457,108344,3147750.428,9.0506,0.2502,regionalized,cat-108344
5458,108345,654300.023,10.0,0.1745,regionalized,cat-108345
5459,108346,4178700.018,8.4095,0.3048,regionalized,cat-108346
5460,108347,3636000.572,8.9095,0.2615,regionalized,cat-108347
5461,108348,1408050.202,10.0,0.1627,regionalized,cat-108348
5462,108350,1688849.73,9.7919,0.1987,regionalized,cat-108350
5463,108352,1026449.235,10.0,0.1761,regionalized,cat-108352
5464,108354,1310399.928,10.0,0.1624,regionalized,cat-108354
5465,108356,3362849.973,8.878,0.2639,regionalized,cat-108356
5466,108360,2704950.401,9.3382,0.229,regionalized,cat-108360
5467,108361,2391749.752,9.347,0.2281,regionalized,cat-108361
5468,108362,5684399.807,8.3641,0.3098,regionalized,cat-108362
5469,108363,1681200.234,9.9397,0.19,regionalized,cat-108363
5470,108365,1625400.067,9.7025,0.2042,regionalized,cat-108365
5471,108368,3459149.816,9.515,0.2174,regionalized,cat-108368
5472,108369,3213450.41,9.8312,0.1974,regionalized,cat-108369
5473,108371,3145950.275,9.2704,0.2341,regionalized,cat-108371
5474,108372,3461400.041,9.3243,0.2304,regionalized,cat-108372
5475,108373,3405149.586,8.4519,0.3004,regionalized,cat-108373
5476,108374,3812399.595,9.0297,0.2522,regionalized,cat-108374
5477,108375,752849.82,10.0,0.141,regionalized,cat-108375
5478,108377,3188700.095,5.999,0.6326,regionalized,cat-108377
5479,108378,1484099.708,10.0,0.1614,regionalized,cat-108378
5480,108381,666000.126,10.0,0.1604,regionalized,cat-108381
5481,108382,3795299.883,8.0752,0.3371,regionalized,cat-108382
5482,108383,3564000.189,5.5522,0.7253,regionalized,cat-108383
5483,108384,4989600.27,7.8761,0.3589,regionalized,cat-108384
5484,108386,7499700.288,7.3928,0.4171,regionalized,cat-108386
5485,108387,2131650.473,10.0,0.1626,regionalized,cat-108387
5486,108389,5787000.387,7.64,0.3861,regionalized,cat-108389
5487,108390,10129950.293,5.5845,0.7244,regionalized,cat-108390
5488,108391,6718950.283,6.7193,0.5113,regionalized,cat-108391
5489,108394,3106349.581,8.5927,0.2875,regionalized,cat-108394
5490,108395,6992100.018,5.2661,0.7957,regionalized,cat-108395
5491,108396,288900.04,7.9108,0.347,regionalized,cat-108396
5492,108397,13716450.031,3.7334,1.2749,regionalized,cat-108397
5493,108399,4331699.253,5.384,0.7647,regionalized,cat-108399
5494,108400,12268800.904,4.6366,0.9678,regionalized,cat-108400
5495,108402,3098250.216,4.7673,0.6326,calibrated,cat-108402
5496,108403,9829349.878,4.6793,0.9536,regionalized,cat-108403
5497,108404,3459150.275,5.86,0.6604,regionalized,cat-108404
5498,108431,9093600.297,10.0,0.2147,calibrated,cat-108431
5499,108434,9777150.626,5.0077,0.8629,regionalized,cat-108434
5500,108435,3685500.054,7.0392,0.4617,regionalized,cat-108435
5501,108436,6747300.351,6.1456,0.6088,regionalized,cat-108436
5502,108437,23263650.639,6.3454,0.5788,regionalized,cat-108437
5503,108438,5585399.802,6.082,0.6196,regionalized,cat-108438
5504,108440,3167999.658,10.0,0.1902,calibrated,cat-108440
5505,108441,6613650.0,8.0518,0.3411,regionalized,cat-108441
5506,108443,4274549.91,10.0,0.1865,calibrated,cat-108443
5507,108445,7262999.541,10.0,0.231,calibrated,cat-108445
5508,108447,5462100.202,10.0,0.2218,calibrated,cat-108447
5509,108448,16825500.464,7.8649,0.3261,calibrated,cat-108448
5510,108450,9392399.653,10.0,0.2293,calibrated,cat-108450
5511,108452,6348600.805,6.5888,0.5319,regionalized,cat-108452
5512,108454,3181050.113,5.1713,0.5648,calibrated,cat-108454
5513,108455,3835349.69,7.155,0.4459,regionalized,cat-108455
5514,108456,6254099.887,4.5244,0.9957,regionalized,cat-108456
5515,108457,3758400.054,7.3875,0.4155,regionalized,cat-108457
5516,108458,3199949.518,7.7404,0.3727,regionalized,cat-108458
5517,108459,3130649.892,7.5459,0.3954,regionalized,cat-108459
5518,108460,7478100.396,6.9225,0.4812,regionalized,cat-108460
5519,108461,4118849.825,7.2106,0.4386,regionalized,cat-108461
5520,108463,6322049.662,6.0439,0.4576,calibrated,cat-108463
5521,108464,7804350.189,6.1635,0.6061,regionalized,cat-108464
5522,108465,10898549.379,8.2994,0.3176,regionalized,cat-108465
5523,108467,7591950.401,10.0,0.2096,calibrated,cat-108467
5524,108468,7317000.702,6.7959,0.5001,regionalized,cat-108468
5525,108473,4305149.77,8.815,0.2695,regionalized,cat-108473
5526,108474,3634650.018,10.0,0.1841,calibrated,cat-108474
5527,108475,5163750.756,10.0,0.1985,calibrated,cat-108475
5528,108476,3609900.0,10.0,0.1885,calibrated,cat-108476
5529,108479,4031550.558,10.0,0.206,calibrated,cat-108479
5530,108480,7700849.991,7.1328,0.4516,regionalized,cat-108480
5531,108481,9357750.022,8.1079,0.3362,regionalized,cat-108481
5532,108483,4232250.297,8.1565,0.3292,regionalized,cat-108483
5533,108484,5242049.946,7.947,0.3514,regionalized,cat-108484
5534,108485,7254450.063,8.853,0.2675,regionalized,cat-108485
5535,108486,4072949.825,7.4734,0.4051,regionalized,cat-108486
5536,108487,3661649.896,8.9864,0.2555,regionalized,cat-108487
5537,108489,3185999.973,10.0,0.1903,calibrated,cat-108489
5538,108490,4520700.252,8.7258,0.277,regionalized,cat-108490
5539,108491,3659849.838,7.761,0.3708,regionalized,cat-108491
5540,108492,3014549.865,10.0,0.2308,calibrated,cat-108492
5541,108496,4116599.937,8.3017,0.3149,regionalized,cat-108496
5542,108499,2182499.294,8.306,0.3129,regionalized,cat-108499
5543,108500,5108849.667,9.0281,0.2529,regionalized,cat-108500
5544,108501,6577649.951,8.3233,0.314,regionalized,cat-108501
5545,108502,5050349.757,8.2045,0.3249,regionalized,cat-108502
5546,108503,4113899.6,8.2736,0.3176,regionalized,cat-108503
5547,108504,5417099.645,8.1529,0.3302,regionalized,cat-108504
5548,108506,4733999.712,10.0,0.2305,calibrated,cat-108506
5549,108507,5799600.31,7.773,0.3708,regionalized,cat-108507
5550,108508,8958600.459,7.9633,0.3512,regionalized,cat-108508
5551,108509,3428550.009,8.1706,0.3085,calibrated,cat-108509
5552,108521,3076200.144,8.3103,0.3133,regionalized,cat-108521
5553,108523,3650849.842,10.0,0.1895,calibrated,cat-108523
5554,108524,4337550.338,8.0652,0.3385,regionalized,cat-108524
5555,108525,9370800.301,8.3434,0.313,regionalized,cat-108525
5556,108526,4544999.914,7.0696,0.4583,regionalized,cat-108526
5557,108528,7972649.753,7.4112,0.415,regionalized,cat-108528
5558,108529,3521699.55,8.0613,0.3383,regionalized,cat-108529
5559,108531,7662150.252,8.4864,0.2992,regionalized,cat-108531
5560,108532,6374249.429,6.296,0.4414,calibrated,cat-108532
5561,108533,3605400.077,8.5054,0.2957,regionalized,cat-108533
5562,108534,10210500.221,6.8434,0.3963,calibrated,cat-108534
5563,108536,7099199.496,7.9288,0.3543,regionalized,cat-108536
5564,108537,4283549.919,7.452,0.4079,regionalized,cat-108537
5565,108538,3871350.117,8.5745,0.2897,regionalized,cat-108538
5566,108540,2783699.703,7.6354,0.3844,regionalized,cat-108540
5567,108541,815850.207,8.0094,0.3397,regionalized,cat-108541
5568,108542,120150.135,8.2807,0.3079,regionalized,cat-108542
5569,108544,3535200.144,8.4916,0.2969,regionalized,cat-108544
5570,108545,4650299.955,10.0,0.2462,calibrated,cat-108545
5571,108546,2314800.265,8.4586,0.2988,regionalized,cat-108546
5572,108547,9980549.568,6.9714,0.4752,regionalized,cat-108547
5573,108550,4728150.626,7.9113,0.3549,regionalized,cat-108550
5574,108551,3028949.739,8.9041,0.2615,regionalized,cat-108551
5575,108552,3041099.564,8.0758,0.3365,regionalized,cat-108552
5576,108553,4551750.563,8.2839,0.3168,regionalized,cat-108553
5577,108554,5681700.036,7.6294,0.3873,regionalized,cat-108554
5578,108555,3818250.558,7.2237,0.3673,calibrated,cat-108555
5579,108556,3340799.915,10.0,0.2098,calibrated,cat-108556
5580,108558,3708899.91,10.0,0.231,calibrated,cat-108558
5581,108559,4163850.018,7.8746,0.3586,regionalized,cat-108559
5582,108561,3135599.725,4.528,0.7186,calibrated,cat-108561
5583,108562,4459950.104,7.7362,0.3742,regionalized,cat-108562
5584,108565,6175800.09,7.791,0.369,regionalized,cat-108565
5585,108566,4424400.207,9.32,0.2716,calibrated,cat-108566
5586,108567,4005450.122,6.9578,0.4737,regionalized,cat-108567
5587,108568,4859099.343,7.6855,0.3803,regionalized,cat-108568
5588,108569,9774449.816,6.7416,0.5094,regionalized,cat-108569
5589,108570,4446449.604,6.4077,0.5604,regionalized,cat-108570
5590,108571,6479550.158,6.3875,0.5656,regionalized,cat-108571
5591,108572,4680000.387,7.0782,0.4572,regionalized,cat-108572
5592,108575,3296249.779,7.3406,0.421,regionalized,cat-108575
5593,108576,4343399.816,1.8849,3.2172,calibrated,cat-108576
5594,108577,3081149.95,10.0,0.2185,calibrated,cat-108577
5595,108579,8787149.878,7.2174,0.4406,regionalized,cat-108579
5596,108581,14362650.472,7.7282,0.3786,regionalized,cat-108581
5597,108582,3413249.951,8.5172,0.2945,regionalized,cat-108582
5598,108583,4695300.513,8.1468,0.3304,regionalized,cat-108583
5599,108584,3067200.04,8.622,0.285,regionalized,cat-108584
5600,108588,3462749.96,4.9995,0.6274,calibrated,cat-108588
5601,108589,3367350.153,7.9294,0.352,regionalized,cat-108589
5602,108590,5736149.919,8.0378,0.3421,regionalized,cat-108590
5603,108591,6678449.797,7.7338,0.3757,regionalized,cat-108591
5604,108593,3738600.153,10.0,0.1845,calibrated,cat-108593
5605,108596,7557749.789,7.5965,0.3921,regionalized,cat-108596
5606,108597,9633599.649,7.4088,0.416,regionalized,cat-108597
5607,108598,5813100.432,7.168,0.4457,regionalized,cat-108598
5608,108599,6616799.95,5.5914,0.5325,calibrated,cat-108599
5609,108600,3526200.149,8.7775,0.2721,regionalized,cat-108600
